"unp","Glasgow-1-20230819_165300","Glasgow-1 2023-08-19 1653","","audiomoth/Glasgow-1/20230819_165300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1653","0"
"unp","Glasgow-1-20230819_165400","Glasgow-1 2023-08-19 1654","","audiomoth/Glasgow-1/20230819_165400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1654","0"
"unp","Glasgow-1-20230819_165500","Glasgow-1 2023-08-19 1655","","audiomoth/Glasgow-1/20230819_165500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1655","0"
"unp","Glasgow-1-20230819_165600","Glasgow-1 2023-08-19 1656","","audiomoth/Glasgow-1/20230819_165600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1656","0"
"unp","Glasgow-1-20230819_165700","Glasgow-1 2023-08-19 1657","","audiomoth/Glasgow-1/20230819_165700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1657","0"
"unp","Glasgow-1-20230819_165800","Glasgow-1 2023-08-19 1658","","audiomoth/Glasgow-1/20230819_165800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1658","0"
"unp","Glasgow-1-20230819_165900","Glasgow-1 2023-08-19 1659","","audiomoth/Glasgow-1/20230819_165900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1659","0"
"unp","Glasgow-1-20230819_170000","Glasgow-1 2023-08-19 1700","","audiomoth/Glasgow-1/20230819_170000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1700","0"
"unp","Glasgow-1-20230819_170100","Glasgow-1 2023-08-19 1701","","audiomoth/Glasgow-1/20230819_170100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1701","0"
"unp","Glasgow-1-20230819_170200","Glasgow-1 2023-08-19 1702","","audiomoth/Glasgow-1/20230819_170200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1702","0"
"unp","Glasgow-1-20230819_170300","Glasgow-1 2023-08-19 1703","","audiomoth/Glasgow-1/20230819_170300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1703","0"
"unp","Glasgow-1-20230819_170400","Glasgow-1 2023-08-19 1704","","audiomoth/Glasgow-1/20230819_170400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1704","0"
"unp","Glasgow-1-20230819_170500","Glasgow-1 2023-08-19 1705","","audiomoth/Glasgow-1/20230819_170500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1705","0"
"unp","Glasgow-1-20230819_170600","Glasgow-1 2023-08-19 1706","","audiomoth/Glasgow-1/20230819_170600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1706","0"
"unp","Glasgow-1-20230819_170700","Glasgow-1 2023-08-19 1707","","audiomoth/Glasgow-1/20230819_170700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1707","0"
"unp","Glasgow-1-20230819_170800","Glasgow-1 2023-08-19 1708","","audiomoth/Glasgow-1/20230819_170800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1708","0"
"unp","Glasgow-1-20230819_170900","Glasgow-1 2023-08-19 1709","","audiomoth/Glasgow-1/20230819_170900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1709","0"
"unp","Glasgow-1-20230819_171000","Glasgow-1 2023-08-19 1710","","audiomoth/Glasgow-1/20230819_171000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1710","0"
"unp","Glasgow-1-20230819_171100","Glasgow-1 2023-08-19 1711","","audiomoth/Glasgow-1/20230819_171100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1711","0"
"unp","Glasgow-1-20230819_171200","Glasgow-1 2023-08-19 1712","","audiomoth/Glasgow-1/20230819_171200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1712","0"
"unp","Glasgow-1-20230819_171300","Glasgow-1 2023-08-19 1713","","audiomoth/Glasgow-1/20230819_171300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1713","0"
