"source","id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration"
"unp","ewb-askham-site1-20220719_021000","ewb-askham-site1 2022-07-19 0210","","ewb-askham-site1/20220719_021000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0210","60"
"unp","ewb-askham-site1-20220719_022000","ewb-askham-site1 2022-07-19 0220","","ewb-askham-site1/20220719_022000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0220","60"
"unp","ewb-askham-site1-20220719_023000","ewb-askham-site1 2022-07-19 0230","","ewb-askham-site1/20220719_023000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0230","60"
"unp","ewb-askham-site1-20220719_024000","ewb-askham-site1 2022-07-19 0240","","ewb-askham-site1/20220719_024000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0240","60"
"unp","ewb-askham-site1-20220719_025000","ewb-askham-site1 2022-07-19 0250","","ewb-askham-site1/20220719_025000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0250","60"
"unp","ewb-askham-site1-20220719_030000","ewb-askham-site1 2022-07-19 0300","","ewb-askham-site1/20220719_030000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0300","60"
"unp","ewb-askham-site1-20220719_031000","ewb-askham-site1 2022-07-19 0310","","ewb-askham-site1/20220719_031000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0310","60"
"unp","ewb-askham-site1-20220719_032000","ewb-askham-site1 2022-07-19 0320","","ewb-askham-site1/20220719_032000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0320","60"
"unp","ewb-askham-site1-20220719_033000","ewb-askham-site1 2022-07-19 0330","","ewb-askham-site1/20220719_033000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0330","60"
"unp","ewb-askham-site1-20220719_034000","ewb-askham-site1 2022-07-19 0340","","ewb-askham-site1/20220719_034000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0340","60"
"unp","ewb-askham-site1-20220719_035000","ewb-askham-site1 2022-07-19 0350","","ewb-askham-site1/20220719_035000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0350","60"
"unp","ewb-askham-site1-20220719_040000","ewb-askham-site1 2022-07-19 0400","","ewb-askham-site1/20220719_040000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0400","60"
"unp","ewb-askham-site1-20220719_041000","ewb-askham-site1 2022-07-19 0410","","ewb-askham-site1/20220719_041000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0410","60"
"unp","ewb-askham-site1-20220719_042000","ewb-askham-site1 2022-07-19 0420","","ewb-askham-site1/20220719_042000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0420","60"
"unp","ewb-askham-site1-20220719_043000","ewb-askham-site1 2022-07-19 0430","","ewb-askham-site1/20220719_043000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0430","60"
"unp","ewb-askham-site1-20220719_044000","ewb-askham-site1 2022-07-19 0440","","ewb-askham-site1/20220719_044000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0440","60"
"unp","ewb-askham-site1-20220719_045000","ewb-askham-site1 2022-07-19 0450","","ewb-askham-site1/20220719_045000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0450","60"
"unp","ewb-askham-site1-20220719_050000","ewb-askham-site1 2022-07-19 0500","","ewb-askham-site1/20220719_050000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0500","60"
"unp","ewb-askham-site1-20220719_051000","ewb-askham-site1 2022-07-19 0510","","ewb-askham-site1/20220719_051000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0510","60"
"unp","ewb-askham-site1-20220719_052000","ewb-askham-site1 2022-07-19 0520","","ewb-askham-site1/20220719_052000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0520","60"
"unp","ewb-askham-site1-20220719_053000","ewb-askham-site1 2022-07-19 0530","","ewb-askham-site1/20220719_053000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0530","60"
"unp","ewb-askham-site1-20220719_054000","ewb-askham-site1 2022-07-19 0540","","ewb-askham-site1/20220719_054000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0540","60"
"unp","ewb-askham-site1-20220719_055000","ewb-askham-site1 2022-07-19 0550","","ewb-askham-site1/20220719_055000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0550","60"
"unp","ewb-askham-site1-20220719_060000","ewb-askham-site1 2022-07-19 0600","","ewb-askham-site1/20220719_060000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0600","60"
"unp","ewb-askham-site1-20220719_061000","ewb-askham-site1 2022-07-19 0610","","ewb-askham-site1/20220719_061000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0610","60"
"unp","ewb-askham-site1-20220719_062000","ewb-askham-site1 2022-07-19 0620","","ewb-askham-site1/20220719_062000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0620","60"
"unp","ewb-askham-site1-20220719_063000","ewb-askham-site1 2022-07-19 0630","","ewb-askham-site1/20220719_063000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0630","60"
"unp","ewb-askham-site1-20220719_064000","ewb-askham-site1 2022-07-19 0640","","ewb-askham-site1/20220719_064000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0640","60"
"unp","ewb-askham-site1-20220719_065000","ewb-askham-site1 2022-07-19 0650","","ewb-askham-site1/20220719_065000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0650","60"
"unp","ewb-askham-site1-20220719_070000","ewb-askham-site1 2022-07-19 0700","","ewb-askham-site1/20220719_070000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0700","60"
"unp","ewb-askham-site1-20220719_071000","ewb-askham-site1 2022-07-19 0710","","ewb-askham-site1/20220719_071000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0710","60"
"unp","ewb-askham-site1-20220719_072000","ewb-askham-site1 2022-07-19 0720","","ewb-askham-site1/20220719_072000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0720","60"
"unp","ewb-askham-site1-20220719_073000","ewb-askham-site1 2022-07-19 0730","","ewb-askham-site1/20220719_073000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0730","60"
"unp","ewb-askham-site1-20220719_074000","ewb-askham-site1 2022-07-19 0740","","ewb-askham-site1/20220719_074000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0740","60"
"unp","ewb-askham-site1-20220719_075000","ewb-askham-site1 2022-07-19 0750","","ewb-askham-site1/20220719_075000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0750","60"
"unp","ewb-askham-site1-20220719_080000","ewb-askham-site1 2022-07-19 0800","","ewb-askham-site1/20220719_080000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0800","60"
"unp","ewb-askham-site1-20220719_081000","ewb-askham-site1 2022-07-19 0810","","ewb-askham-site1/20220719_081000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0810","60"
"unp","ewb-askham-site1-20220719_082000","ewb-askham-site1 2022-07-19 0820","","ewb-askham-site1/20220719_082000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0820","60"
"unp","ewb-askham-site1-20220719_083000","ewb-askham-site1 2022-07-19 0830","","ewb-askham-site1/20220719_083000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0830","60"
"unp","ewb-askham-site1-20220719_084000","ewb-askham-site1 2022-07-19 0840","","ewb-askham-site1/20220719_084000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0840","60"
"unp","ewb-askham-site1-20220719_085000","ewb-askham-site1 2022-07-19 0850","","ewb-askham-site1/20220719_085000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0850","60"
"unp","ewb-askham-site1-20220719_090000","ewb-askham-site1 2022-07-19 0900","","ewb-askham-site1/20220719_090000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0900","60"
"unp","ewb-askham-site1-20220719_091000","ewb-askham-site1 2022-07-19 0910","","ewb-askham-site1/20220719_091000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0910","60"
"unp","ewb-askham-site1-20220719_092000","ewb-askham-site1 2022-07-19 0920","","ewb-askham-site1/20220719_092000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0920","60"
"unp","ewb-askham-site1-20220719_093000","ewb-askham-site1 2022-07-19 0930","","ewb-askham-site1/20220719_093000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0930","60"
"unp","ewb-askham-site1-20220719_094000","ewb-askham-site1 2022-07-19 0940","","ewb-askham-site1/20220719_094000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0940","60"
"unp","ewb-askham-site1-20220719_095000","ewb-askham-site1 2022-07-19 0950","","ewb-askham-site1/20220719_095000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","0950","60"
"unp","ewb-askham-site1-20220719_100000","ewb-askham-site1 2022-07-19 1000","","ewb-askham-site1/20220719_100000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1000","60"
"unp","ewb-askham-site1-20220719_101000","ewb-askham-site1 2022-07-19 1010","","ewb-askham-site1/20220719_101000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1010","60"
"unp","ewb-askham-site1-20220719_102000","ewb-askham-site1 2022-07-19 1020","","ewb-askham-site1/20220719_102000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1020","60"
"unp","ewb-askham-site1-20220719_103000","ewb-askham-site1 2022-07-19 1030","","ewb-askham-site1/20220719_103000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1030","60"
"unp","ewb-askham-site1-20220719_104000","ewb-askham-site1 2022-07-19 1040","","ewb-askham-site1/20220719_104000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1040","60"
"unp","ewb-askham-site1-20220719_105000","ewb-askham-site1 2022-07-19 1050","","ewb-askham-site1/20220719_105000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1050","60"
"unp","ewb-askham-site1-20220719_110000","ewb-askham-site1 2022-07-19 1100","","ewb-askham-site1/20220719_110000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1100","60"
"unp","ewb-askham-site1-20220719_111000","ewb-askham-site1 2022-07-19 1110","","ewb-askham-site1/20220719_111000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1110","60"
"unp","ewb-askham-site1-20220719_112000","ewb-askham-site1 2022-07-19 1120","","ewb-askham-site1/20220719_112000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1120","60"
"unp","ewb-askham-site1-20220719_113000","ewb-askham-site1 2022-07-19 1130","","ewb-askham-site1/20220719_113000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1130","60"
"unp","ewb-askham-site1-20220719_114000","ewb-askham-site1 2022-07-19 1140","","ewb-askham-site1/20220719_114000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1140","60"
"unp","ewb-askham-site1-20220719_115000","ewb-askham-site1 2022-07-19 1150","","ewb-askham-site1/20220719_115000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1150","60"
"unp","ewb-askham-site1-20220719_120000","ewb-askham-site1 2022-07-19 1200","","ewb-askham-site1/20220719_120000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1200","60"
"unp","ewb-askham-site1-20220719_121000","ewb-askham-site1 2022-07-19 1210","","ewb-askham-site1/20220719_121000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1210","60"
"unp","ewb-askham-site1-20220719_122000","ewb-askham-site1 2022-07-19 1220","","ewb-askham-site1/20220719_122000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1220","60"
"unp","ewb-askham-site1-20220719_123000","ewb-askham-site1 2022-07-19 1230","","ewb-askham-site1/20220719_123000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1230","60"
"unp","ewb-askham-site1-20220719_124000","ewb-askham-site1 2022-07-19 1240","","ewb-askham-site1/20220719_124000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1240","60"
"unp","ewb-askham-site1-20220719_125000","ewb-askham-site1 2022-07-19 1250","","ewb-askham-site1/20220719_125000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1250","60"
"unp","ewb-askham-site1-20220719_130000","ewb-askham-site1 2022-07-19 1300","","ewb-askham-site1/20220719_130000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1300","60"
"unp","ewb-askham-site1-20220719_131000","ewb-askham-site1 2022-07-19 1310","","ewb-askham-site1/20220719_131000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1310","60"
"unp","ewb-askham-site1-20220719_132000","ewb-askham-site1 2022-07-19 1320","","ewb-askham-site1/20220719_132000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1320","60"
"unp","ewb-askham-site1-20220719_133000","ewb-askham-site1 2022-07-19 1330","","ewb-askham-site1/20220719_133000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1330","60"
"unp","ewb-askham-site1-20220719_134000","ewb-askham-site1 2022-07-19 1340","","ewb-askham-site1/20220719_134000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1340","60"
"unp","ewb-askham-site1-20220719_135000","ewb-askham-site1 2022-07-19 1350","","ewb-askham-site1/20220719_135000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1350","60"
"unp","ewb-askham-site1-20220719_140000","ewb-askham-site1 2022-07-19 1400","","ewb-askham-site1/20220719_140000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1400","60"
"unp","ewb-askham-site1-20220719_141000","ewb-askham-site1 2022-07-19 1410","","ewb-askham-site1/20220719_141000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1410","60"
"unp","ewb-askham-site1-20220719_142000","ewb-askham-site1 2022-07-19 1420","","ewb-askham-site1/20220719_142000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1420","60"
"unp","ewb-askham-site1-20220719_143000","ewb-askham-site1 2022-07-19 1430","","ewb-askham-site1/20220719_143000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1430","60"
"unp","ewb-askham-site1-20220719_144000","ewb-askham-site1 2022-07-19 1440","","ewb-askham-site1/20220719_144000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1440","60"
"unp","ewb-askham-site1-20220719_145000","ewb-askham-site1 2022-07-19 1450","","ewb-askham-site1/20220719_145000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1450","60"
"unp","ewb-askham-site1-20220719_150000","ewb-askham-site1 2022-07-19 1500","","ewb-askham-site1/20220719_150000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1500","60"
"unp","ewb-askham-site1-20220719_151000","ewb-askham-site1 2022-07-19 1510","","ewb-askham-site1/20220719_151000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1510","60"
"unp","ewb-askham-site1-20220719_152000","ewb-askham-site1 2022-07-19 1520","","ewb-askham-site1/20220719_152000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1520","60"
"unp","ewb-askham-site1-20220719_153000","ewb-askham-site1 2022-07-19 1530","","ewb-askham-site1/20220719_153000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1530","60"
"unp","ewb-askham-site1-20220719_154000","ewb-askham-site1 2022-07-19 1540","","ewb-askham-site1/20220719_154000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1540","60"
"unp","ewb-askham-site1-20220719_155000","ewb-askham-site1 2022-07-19 1550","","ewb-askham-site1/20220719_155000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1550","60"
"unp","ewb-askham-site1-20220719_160000","ewb-askham-site1 2022-07-19 1600","","ewb-askham-site1/20220719_160000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1600","60"
"unp","ewb-askham-site1-20220719_161000","ewb-askham-site1 2022-07-19 1610","","ewb-askham-site1/20220719_161000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1610","60"
"unp","ewb-askham-site1-20220719_162000","ewb-askham-site1 2022-07-19 1620","","ewb-askham-site1/20220719_162000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1620","60"
"unp","ewb-askham-site1-20220719_163000","ewb-askham-site1 2022-07-19 1630","","ewb-askham-site1/20220719_163000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1630","60"
"unp","ewb-askham-site1-20220719_164000","ewb-askham-site1 2022-07-19 1640","","ewb-askham-site1/20220719_164000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1640","60"
"unp","ewb-askham-site1-20220719_165000","ewb-askham-site1 2022-07-19 1650","","ewb-askham-site1/20220719_165000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1650","60"
"unp","ewb-askham-site1-20220719_170000","ewb-askham-site1 2022-07-19 1700","","ewb-askham-site1/20220719_170000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1700","60"
"unp","ewb-askham-site1-20220719_171000","ewb-askham-site1 2022-07-19 1710","","ewb-askham-site1/20220719_171000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1710","60"
"unp","ewb-askham-site1-20220719_172000","ewb-askham-site1 2022-07-19 1720","","ewb-askham-site1/20220719_172000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1720","60"
"unp","ewb-askham-site1-20220719_173000","ewb-askham-site1 2022-07-19 1730","","ewb-askham-site1/20220719_173000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1730","60"
"unp","ewb-askham-site1-20220719_174000","ewb-askham-site1 2022-07-19 1740","","ewb-askham-site1/20220719_174000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1740","60"
"unp","ewb-askham-site1-20220719_175000","ewb-askham-site1 2022-07-19 1750","","ewb-askham-site1/20220719_175000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1750","60"
"unp","ewb-askham-site1-20220719_180000","ewb-askham-site1 2022-07-19 1800","","ewb-askham-site1/20220719_180000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1800","60"
"unp","ewb-askham-site1-20220719_181000","ewb-askham-site1 2022-07-19 1810","","ewb-askham-site1/20220719_181000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1810","60"
"unp","ewb-askham-site1-20220719_182000","ewb-askham-site1 2022-07-19 1820","","ewb-askham-site1/20220719_182000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1820","60"
"unp","ewb-askham-site1-20220719_183000","ewb-askham-site1 2022-07-19 1830","","ewb-askham-site1/20220719_183000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1830","60"
"unp","ewb-askham-site1-20220719_184000","ewb-askham-site1 2022-07-19 1840","","ewb-askham-site1/20220719_184000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1840","60"
"unp","ewb-askham-site1-20220719_185000","ewb-askham-site1 2022-07-19 1850","","ewb-askham-site1/20220719_185000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1850","60"
"unp","ewb-askham-site1-20220719_190000","ewb-askham-site1 2022-07-19 1900","","ewb-askham-site1/20220719_190000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1900","60"
"unp","ewb-askham-site1-20220719_191000","ewb-askham-site1 2022-07-19 1910","","ewb-askham-site1/20220719_191000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1910","60"
"unp","ewb-askham-site1-20220719_192000","ewb-askham-site1 2022-07-19 1920","","ewb-askham-site1/20220719_192000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1920","60"
"unp","ewb-askham-site1-20220719_193000","ewb-askham-site1 2022-07-19 1930","","ewb-askham-site1/20220719_193000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1930","60"
"unp","ewb-askham-site1-20220719_194000","ewb-askham-site1 2022-07-19 1940","","ewb-askham-site1/20220719_194000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1940","60"
"unp","ewb-askham-site1-20220719_195000","ewb-askham-site1 2022-07-19 1950","","ewb-askham-site1/20220719_195000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","1950","60"
"unp","ewb-askham-site1-20220719_200000","ewb-askham-site1 2022-07-19 2000","","ewb-askham-site1/20220719_200000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2000","60"
"unp","ewb-askham-site1-20220719_201000","ewb-askham-site1 2022-07-19 2010","","ewb-askham-site1/20220719_201000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2010","60"
"unp","ewb-askham-site1-20220719_202000","ewb-askham-site1 2022-07-19 2020","","ewb-askham-site1/20220719_202000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2020","60"
"unp","ewb-askham-site1-20220719_203000","ewb-askham-site1 2022-07-19 2030","","ewb-askham-site1/20220719_203000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2030","60"
"unp","ewb-askham-site1-20220719_204000","ewb-askham-site1 2022-07-19 2040","","ewb-askham-site1/20220719_204000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2040","60"
"unp","ewb-askham-site1-20220719_205000","ewb-askham-site1 2022-07-19 2050","","ewb-askham-site1/20220719_205000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2050","60"
"unp","ewb-askham-site1-20220719_210000","ewb-askham-site1 2022-07-19 2100","","ewb-askham-site1/20220719_210000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2100","60"
"unp","ewb-askham-site1-20220719_211000","ewb-askham-site1 2022-07-19 2110","","ewb-askham-site1/20220719_211000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2110","60"
"unp","ewb-askham-site1-20220719_212000","ewb-askham-site1 2022-07-19 2120","","ewb-askham-site1/20220719_212000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2120","60"
"unp","ewb-askham-site1-20220719_213000","ewb-askham-site1 2022-07-19 2130","","ewb-askham-site1/20220719_213000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2130","60"
"unp","ewb-askham-site1-20220719_214000","ewb-askham-site1 2022-07-19 2140","","ewb-askham-site1/20220719_214000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2140","60"
"unp","ewb-askham-site1-20220719_215000","ewb-askham-site1 2022-07-19 2150","","ewb-askham-site1/20220719_215000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2150","60"
"unp","ewb-askham-site1-20220719_220000","ewb-askham-site1 2022-07-19 2200","","ewb-askham-site1/20220719_220000.WAV","Urban Nature Project @ NHM","2022-07-19","",NA,"audio/x-wave","Soundscape","2022-07-19","2200","60"
